android.accounts.AccountManager.getPassword,AUTHENTICATE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:304
android.accounts.AccountManager.getUserData,AUTHENTICATE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:329
android.accounts.AccountManager.getAccounts,GET_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:372
android.accounts.AccountManager.getAccountsByType,GET_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:397
android.accounts.AccountManager.hasFeatures,GET_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:429
android.accounts.AccountManager.getAccountsByTypeAndFeatures,GET_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:474
android.accounts.AccountManager.addAccountExplicitly,AUTHENTICATE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:512
android.accounts.AccountManager.removeAccount,MANAGE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:543
android.accounts.AccountManager.invalidateAuthToken,USE_CREDENTIALS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:575
android.accounts.AccountManager.invalidateAuthToken,MANAGE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:575
android.accounts.AccountManager.peekAuthToken,AUTHENTICATE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:604
android.accounts.AccountManager.setPassword,AUTHENTICATE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:630
android.accounts.AccountManager.clearPassword,MANAGE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:654
android.accounts.AccountManager.setUserData,AUTHENTICATE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:679
android.accounts.AccountManager.setAuthToken,AUTHENTICATE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:706
android.accounts.AccountManager.blockingGetAuthToken,USE_CREDENTIALS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:740
android.accounts.AccountManager.getAuthToken,USE_CREDENTIALS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:814
android.accounts.AccountManager.getAuthToken,USE_CREDENTIALS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:904
android.accounts.AccountManager.getAuthToken,USE_CREDENTIALS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:982
android.accounts.AccountManager.addAccount,MANAGE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:1050
android.accounts.AccountManager.confirmCredentials,MANAGE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:1123
android.accounts.AccountManager.updateCredentials,MANAGE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:1183
android.accounts.AccountManager.editProperties,MANAGE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:1234
android.accounts.AccountManager.getAuthTokenByFeatures,MANAGE_ACCOUNTS,C:\Studio\PermScript\frameworks\base\core\java\android\accounts\AccountManager.java:1759
android.app.ActivityManager.getRecentTasks,GET_TASKS,C:\Studio\PermScript\frameworks\base\core\java\android\app\ActivityManager.java:367
android.app.ActivityManager.getRunningTasks,GET_TASKS,C:\Studio\PermScript\frameworks\base\core\java\android\app\ActivityManager.java:503
android.app.ActivityManager.getRunningTasks,GET_TASKS,C:\Studio\PermScript\frameworks\base\core\java\android\app\ActivityManager.java:531
android.app.ActivityManager.moveTaskToFront,REORDER_TASKS,C:\Studio\PermScript\frameworks\base\core\java\android\app\ActivityManager.java:679
android.app.ActivityManager.killBackgroundProcesses,KILL_BACKGROUND_PROCESSES,C:\Studio\PermScript\frameworks\base\core\java\android\app\ActivityManager.java:1392
android.app.AlarmManager.setTime,SET_TIME,C:\Studio\PermScript\frameworks\base\core\java\android\app\AlarmManager.java:286
android.app.AlarmManager.setTimeZone,SET_TIME_ZONE,C:\Studio\PermScript\frameworks\base\core\java\android\app\AlarmManager.java:299
android.bluetooth.BluetoothA2dp.connect,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothA2dp.java:153
android.bluetooth.BluetoothA2dp.connect,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothA2dp.java:153
android.bluetooth.BluetoothA2dp.disconnect,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothA2dp.java:194
android.bluetooth.BluetoothA2dp.setPriority,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothA2dp.java:276
android.bluetooth.BluetoothA2dp.getPriority,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothA2dp.java:308
android.bluetooth.BluetoothA2dp.isA2dpPlaying,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothA2dp.java:330
android.bluetooth.BluetoothA2dp.suspendSink,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothA2dp.java:361
android.bluetooth.BluetoothA2dp.resumeSink,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothA2dp.java:391
android.bluetooth.BluetoothAdapter.isEnabled,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:408
android.bluetooth.BluetoothAdapter.isEnabled,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:408
android.bluetooth.BluetoothAdapter.getState,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:426
android.bluetooth.BluetoothAdapter.enable,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:460
android.bluetooth.BluetoothAdapter.disable,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:491
android.bluetooth.BluetoothAdapter.getAddress,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:505
android.bluetooth.BluetoothAdapter.getName,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:519
android.bluetooth.BluetoothAdapter.getUuids,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:534
android.bluetooth.BluetoothAdapter.setName,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:556
android.bluetooth.BluetoothAdapter.getScanMode,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:580
android.bluetooth.BluetoothAdapter.setScanMode,WRITE_SECURE_SETTINGS,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:616
android.bluetooth.BluetoothAdapter.startDiscovery,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:677
android.bluetooth.BluetoothAdapter.cancelDiscovery,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:702
android.bluetooth.BluetoothAdapter.isDiscovering,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:729
android.bluetooth.BluetoothAdapter.getBondedDevices,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:748
android.bluetooth.BluetoothAdapter.getProfileConnectionState,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:794
android.bluetooth.BluetoothAdapter.listenUsingRfcommOn,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:863
android.bluetooth.BluetoothAdapter.listenUsingRfcommWithServiceRecord,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:898
android.bluetooth.BluetoothAdapter.listenUsingInsecureRfcommWithServiceRecord,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:929
android.bluetooth.BluetoothAdapter.listenUsingEncryptedRfcommWithServiceRecord,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:967
android.bluetooth.BluetoothAdapter.readOutOfBandData,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:1108
android.bluetooth.BluetoothAdapter.changeApplicationBluetoothState,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothAdapter.java:1218
android.bluetooth.BluetoothDevice.available,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:79
android.bluetooth.BluetoothDevice.getName,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:560
android.bluetooth.BluetoothDevice.createBond,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:627
android.bluetooth.BluetoothDevice.createBondOutOfBand,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:653
android.bluetooth.BluetoothDevice.setDeviceOutOfBandData,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:673
android.bluetooth.BluetoothDevice.cancelBondProcess,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:687
android.bluetooth.BluetoothDevice.removeBond,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:704
android.bluetooth.BluetoothDevice.getBondState,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:721
android.bluetooth.BluetoothDevice.getBluetoothClass,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:734
android.bluetooth.BluetoothDevice.getTrustState,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:748
android.bluetooth.BluetoothDevice.setTrust,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:763
android.bluetooth.BluetoothDevice.createRfcommSocket,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:882
android.bluetooth.BluetoothDevice.createRfcommSocketToServiceRecord,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:918
android.bluetooth.BluetoothDevice.createInsecureRfcommSocketToServiceRecord,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:951
android.bluetooth.BluetoothDevice.createInsecureRfcommSocket,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:970
android.bluetooth.BluetoothDevice.createScoSocket,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothDevice.java:985
android.bluetooth.BluetoothHeadset.connect,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHeadset.java:271
android.bluetooth.BluetoothHeadset.connect,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHeadset.java:271
android.bluetooth.BluetoothHeadset.disconnect,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHeadset.java:312
android.bluetooth.BluetoothHeadset.setPriority,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHeadset.java:394
android.bluetooth.BluetoothHeadset.getPriority,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHeadset.java:426
android.bluetooth.BluetoothHeadset.startVoiceRecognition,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHeadset.java:462
android.bluetooth.BluetoothHeadset.stopVoiceRecognition,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHeadset.java:486
android.bluetooth.BluetoothHeadset.isAudioConnected,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHeadset.java:509
android.bluetooth.BluetoothHealth.registerSinkAppConfiguration,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:112
android.bluetooth.BluetoothHealth.registerAppConfiguration,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:137
android.bluetooth.BluetoothHealth.unregisterAppConfiguration,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:169
android.bluetooth.BluetoothHealth.connectChannelToSource,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:197
android.bluetooth.BluetoothHealth.connectChannelToSink,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:226
android.bluetooth.BluetoothHealth.disconnectChannel,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:255
android.bluetooth.BluetoothHealth.getMainChannelFd,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:284
android.bluetooth.BluetoothHealth.getConnectionState,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:316
android.bluetooth.BluetoothHealth.getConnectedDevices,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:344
android.bluetooth.BluetoothHealth.getDevicesMatchingConnectionStates,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothHealth.java:376
android.bluetooth.BluetoothInputDevice.connect,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothInputDevice.java:140
android.bluetooth.BluetoothInputDevice.connect,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothInputDevice.java:140
android.bluetooth.BluetoothInputDevice.disconnect,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothInputDevice.java:181
android.bluetooth.BluetoothInputDevice.setPriority,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothInputDevice.java:263
android.bluetooth.BluetoothInputDevice.getPriority,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothInputDevice.java:295
android.bluetooth.BluetoothPan.connect,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothPan.java:159
android.bluetooth.BluetoothPan.connect,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothPan.java:159
android.bluetooth.BluetoothPan.disconnect,BLUETOOTH_ADMIN,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothPan.java:200
android.bluetooth.BluetoothProfile.getConnectedDevices,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothProfile.java:125
android.bluetooth.BluetoothProfile.getDevicesMatchingConnectionStates,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothProfile.java:141
android.bluetooth.BluetoothProfile.getConnectionState,BLUETOOTH,C:\Studio\PermScript\frameworks\base\core\java\android\bluetooth\BluetoothProfile.java:153
android.content.Context.sendStickyBroadcast,BROADCAST_STICKY,C:\Studio\PermScript\frameworks\base\core\java\android\content\Context.java:1015
android.content.Context.removeStickyBroadcast,BROADCAST_STICKY,C:\Studio\PermScript\frameworks\base\core\java\android\content\Context.java:1075
